baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ENSG	GeneName	Function
2102.3312112516105	-0.4788949350114609	0.05882438047296754	-8.14109610948703	3.9171528484815694e-16	3.4671254019116984e-14	ENSG00000136003	ISCU	protein-coding
9474.282164611892	-0.34319005629577426	0.04230774222065525	-8.111755397058836	4.989366017672641e-16	4.3912058657234125e-14	ENSG00000168092	PAFAH1B2	protein-coding
1527.1791762231364	-0.7044233930985104	0.08690173036098865	-8.105976603369632	5.232351399879113e-16	4.579189331871731e-14	ENSG00000133069	TMCC2	protein-coding
4446.798903464825	-0.6190137623861988	0.07643980320058098	-8.098055417043433	5.584463079928575e-16	4.8600427854261085e-14	ENSG00000277059	FAM30A	ncRNA
7931.579417186441	-0.36753320430347564	0.04542686553272771	-8.09065736747095	5.93435732596061e-16	5.1358565791007996e-14	ENSG00000176887	SOX11	protein-coding
3302.1965312569478	-0.4323926308602773	0.05347061316833723	-8.086547081459686	6.137999647378127e-16	5.282749088776599e-14	ENSG00000107282	APBA1	protein-coding
2767.0406361074247	-0.4824200216517104	0.05976426284038714	-8.072048390191194	6.912846559017084e-16	5.91694086243781e-14	ENSG00000260230	FRRS1L	protein-coding
8725.472081036572	-0.37134154069250747	0.04629048933430797	-8.021983479385895	1.0405113822376207e-15	8.842087888628736e-14	ENSG00000105993	DNAJB6	protein-coding
4050.619564452453	-0.5525381170440612	0.06888191160669482	-8.021527047608222	1.0443857821977708e-15	8.842087888628736e-14	ENSG00000164466	SFXN1	protein-coding
2855.6098989945244	0.4569570934382715	0.05702878512577048	8.012744659219107	1.1217638309981542e-15	9.445857815832024e-14	ENSG00000185127	C6orf120	protein-coding
1917.733124451644	0.7482966999448268	0.09430988727725463	7.934445915993569	2.1143713386686105e-15	1.7708428340741728e-13	ENSG00000164056	SPRY1	protein-coding
18306.526822437198	-0.28503582834768365	0.035975512179725694	-7.923051294550242	2.317519164269984e-15	1.9203358266488197e-13	ENSG00000072832	CRMP1	protein-coding
630.2489677590024	-0.8746469890938808	0.11038849096880347	-7.923353072568606	2.3118990315150943e-15	1.9203358266488197e-13	ENSG00000290318	NA	NA
1217.9736168198776	-0.684406646914893	0.0863938319533538	-7.921938770865277	2.3383546063054644e-15	1.9273485744458477e-13	ENSG00000128268	MGAT3	protein-coding
3012.423326688574	-0.5429845792604119	0.0685718982870231	-7.918470872537723	2.404492542726047e-15	1.9714307805571768e-13	ENSG00000103591	AAGAB	protein-coding
238.55672929453831	1.3945084714975582	0.17742928698368418	7.859516854316124	3.85617936646114e-15	3.1451079670540126e-13	ENSG00000196357	ZNF565	protein-coding
455.79914229381103	1.0135998364652676	0.12939399534201676	7.833437972033405	4.74707093129602e-15	3.85155577956924e-13	ENSG00000154359	LONRF1	protein-coding
3486.2081905997725	0.4007405428851898	0.05116562903546205	7.832221560443304	4.793238745577016e-15	3.8688638952641844e-13	ENSG00000137713	PPP2R1B	protein-coding
2536.2819528859304	-0.5621033013652226	0.07188475979142392	-7.819505872958113	5.30310879216859e-15	4.2583416888867165e-13	ENSG00000149212	SESN3	protein-coding
451.1013824458886	-1.0667923346808792	0.13656219028770789	-7.8117693662746	5.639067894528197e-15	4.5048922903056536e-13	ENSG00000130600	H19	ncRNA
11316.175072882026	0.29503327757613274	0.037776860372867066	7.809894063828504	5.723607298600377e-15	4.549099719265137e-13	ENSG00000132780	NASP	protein-coding
2554.1301128117893	-0.5146417450808389	0.06590448578260273	-7.808903126540933	5.768781685230877e-15	4.561730004696782e-13	ENSG00000112182	BACH2	protein-coding
2828.934174985244	-0.41650460506000203	0.05349714061860376	-7.785548914275272	6.9411182760800884e-15	5.461047500241193e-13	ENSG00000082512	TRAF5	protein-coding
29378.93998650336	-0.29186999337737907	0.037616189902802445	-7.75915886567859	8.549450178289193e-15	6.692629893336133e-13	ENSG00000075461	CACNG4	protein-coding
1580.0860343541513	-0.5100444004492495	0.06575565512429137	-7.756662137806449	8.719381397382863e-15	6.791526170421512e-13	ENSG00000168461	RAB31	protein-coding
1502.583862268439	-0.5882052590713929	0.07593785044453069	-7.745877130154629	9.492426880762851e-15	7.35686696261312e-13	ENSG00000268606	MAGEA2	protein-coding
2073.407151377956	-0.5292958531513673	0.06839501160139405	-7.738807856866845	1.0035330506532543e-14	7.739127654988315e-13	ENSG00000198075	SULT1C4	protein-coding
6724.525056914259	0.36475169309468297	0.04729550005305827	7.7121859941323745	1.2368070268839971e-14	9.491123086107837e-13	ENSG00000186469	GNG2	protein-coding
3450.1738391246145	-0.5320359003639523	0.06900338668121546	-7.710286783775882	1.255353202667122e-14	9.58622166232766e-13	ENSG00000136205	TNS3	protein-coding
24449.486432582635	-0.3382789420126327	0.04389415577552942	-7.706696621357962	1.29116246567216e-14	9.811575068410197e-13	ENSG00000288299	LDHA	protein-coding
3890.960811920776	-0.4113193559150129	0.05342908942374553	-7.698415981841718	1.377632679393058e-14	1.0417845572614105e-12	ENSG00000116191	RALGPS2	protein-coding
3267.2550413963554	-0.45539883838610795	0.05918388324790637	-7.694642753983496	1.418900505661995e-14	1.0678083129083361e-12	ENSG00000109107	ALDOC	protein-coding
10012.926967782798	-0.38008821049860525	0.049549098829937806	-7.67094093483198	1.70739162414867e-14	1.2787378231244221e-12	ENSG00000170091	NSG2	protein-coding
1875.4174066971977	0.6491422128874421	0.08472880926664872	7.661410782305895	1.8390161193423232e-14	1.3707269429241488e-12	ENSG00000120738	EGR1	protein-coding
3779.347571134289	-0.5094285009426472	0.06655226987161961	-7.654562375187848	1.9397164882503993e-14	1.4389001644745104e-12	ENSG00000281766	RYBP	protein-coding
2030.321306827256	-0.48839174720004674	0.06407246614629845	-7.622490229810855	2.4882796025944996e-14	1.8370814999628966e-12	ENSG00000152484	USP12	protein-coding
4245.721332527809	-0.6152542819777582	0.08094674884456958	-7.600728760078341	2.944677284383412e-14	2.163782204534188e-12	ENSG00000130477	UNC13A	protein-coding
1996.7750656672085	-0.5836066588101897	0.07686901603084029	-7.5922223145934815	3.144648770229299e-14	2.2998750489498603e-12	ENSG00000086062	B4GALT1	protein-coding
4213.2791788934755	0.3882297482112463	0.05117109646471794	7.5868952403419305	3.276617872608075e-14	2.3851940756770366e-12	ENSG00000171488	LRRC8C	protein-coding
14100.12976507566	-0.34997661115423345	0.04614011571901975	-7.585083082268194	3.322740808445507e-14	2.407518898323912e-12	ENSG00000143742	SRP9	protein-coding
11882.895779011007	-0.2701386029083584	0.035662091364441505	-7.574951231764054	3.592625646805107e-14	2.591014922496757e-12	ENSG00000047849	MAP4	protein-coding
6650.693127145169	-0.40764065749661516	0.05387980568614035	-7.565741047233837	3.856596453814705e-14	2.7685741731578564e-12	ENSG00000008952	SEC62	protein-coding
1783.2711673460321	-0.8794278567281459	0.1163901065002527	-7.555864352836868	4.160873119512626e-14	2.973306488796683e-12	ENSG00000058056	USP13	protein-coding
1873.7800695593428	-0.6021479991967521	0.07976579442859263	-7.54895006700902	4.3878104547689723e-14	3.1211557654973087e-12	ENSG00000139436	GIT2	protein-coding
2991.3464210608327	-0.5234970657336212	0.06941269694022995	-7.541805589032153	4.635084043002044e-14	3.282060873722084e-12	ENSG00000258441	LINC00641	ncRNA
4556.958603350706	-0.37195379911202026	0.04933656238639215	-7.539110572783064	4.731876304935049e-14	3.3204130215440625e-12	ENSG00000116906	GNPAT	protein-coding
6635.38281066276	-0.3152876549011537	0.0418178327538421	-7.53955033387487	4.715947567172364e-14	3.3204130215440625e-12	ENSG00000272636	DOC2B	protein-coding
4724.327489205423	-0.5642264659892546	0.07515394466605153	-7.507609460772941	6.021682910905452e-14	4.206537057671979e-12	ENSG00000197324	LRP10	protein-coding
26674.929721649987	0.29421772042721794	0.039312378089263265	7.484098768056281	7.203976459637355e-14	4.99696817926884e-12	ENSG00000107984	DKK1	protein-coding
2566.4027196982365	-0.7555545445430132	0.10095793116884219	-7.48385526323259	7.217343948744955e-14	4.99696817926884e-12	ENSG00000168118	RAB4A	protein-coding
1924.775770812848	-0.49328486735685106	0.06595875234472263	-7.478687055491565	7.506879476033536e-14	5.174432233524355e-12	ENSG00000126016	AMOT	protein-coding
6480.828738222868	-0.3193512823647318	0.042820368794735254	-7.457929283504814	8.789281813611573e-14	6.031693043719872e-12	ENSG00000115944	COX7A2L	protein-coding
2583.291752817308	-0.4411864712135473	0.059248388611203295	-7.446387683362636	9.593063338119494e-14	6.5544184509309415e-12	ENSG00000169032	MAP2K1	protein-coding
1393.4763622932403	-0.5712573904589953	0.07721534771521567	-7.398236326875028	1.3800508770985202e-13	9.387961818096396e-12	ENSG00000180537	RNF182	protein-coding
473.64032242619817	-0.9219753099604258	0.12463198010918508	-7.397582138651092	1.3868645079414878e-13	9.393293610744565e-12	ENSG00000137819	PAQR5	protein-coding
4499.482662905306	0.39186998109330723	0.053049597319613485	7.3868606152157374	1.5033604680376102e-13	1.0138246480991295e-11	ENSG00000145391	SETD7	protein-coding
1340.7732416819345	-0.6477374586306853	0.08779796827173347	-7.377590522663885	1.6117978182758162e-13	1.0822666557370977e-11	ENSG00000076706	MCAM	protein-coding
69.76862389457472	3.8075945228039347	0.5162428541851452	7.375587849664221	1.6362146461062585e-13	1.093946427340914e-11	ENSG00000126759	CFP	protein-coding
3571.99330860074	-0.37442587238954117	0.0507858544191761	-7.372640997611387	1.6728051921873238e-13	1.1136307386279541e-11	ENSG00000182013	PNMA8A	protein-coding
3476.2480805918613	0.46449445419697116	0.06303547048954937	7.3687790475678225	1.7219778201274327e-13	1.1414881056146872e-11	ENSG00000089057	SLC23A2	protein-coding
481.3379249890279	0.9734345782665434	0.13260416156952123	7.340905192905237	2.1215405741211152e-13	1.4003965704940141e-11	ENSG00000171798	KNDC1	protein-coding
5072.327510494904	0.3560057469267561	0.04854426156445059	7.3336319361681745	2.2399774918044876e-13	1.4723362602249076e-11	ENSG00000124098	FAM210B	protein-coding
1535.4577194558797	-0.5990539923183462	0.08176414014047023	-7.326610312163444	2.3604690702192003e-13	1.5450162678938953e-11	ENSG00000099219	ERMP1	protein-coding
1557.6072206346973	-0.5342967758570287	0.072961764399087	-7.322969506802588	2.42542930030418e-13	1.5808927882903143e-11	ENSG00000125834	STK35	protein-coding
1226.3451876862562	-0.5881718464765199	0.08040291206914364	-7.315305271166212	2.567969240836017e-13	1.6668260347393113e-11	ENSG00000184517	ZFP1	protein-coding
9492.225644942535	0.26357257341725765	0.036136008107648526	7.293903981648433	3.011000629166653e-13	1.9462808216248185e-11	ENSG00000088832	FKBP1A	protein-coding
7633.319153559138	0.30974284622546683	0.04254255644992596	7.280776522916406	3.319041080547448e-13	2.136529832759014e-11	ENSG00000148219	ASTN2	protein-coding
7291.179122392851	-0.3223814085795752	0.0443702081858228	-7.265717736311697	3.7106269914310655e-13	2.378771492696014e-11	ENSG00000254087	LYN	protein-coding
1287.490359815351	-0.5456678473085823	0.07513235488842135	-7.262754483324137	3.792860125732423e-13	2.421523567158184e-11	ENSG00000142197	DOP1B	protein-coding
3254.463728715278	0.4818495251184634	0.06640694869817403	7.256010621847961	3.9867379095301187e-13	2.5349144144759262e-11	ENSG00000158859	ADAMTS4	protein-coding
6719.699339931313	-0.3474007239314177	0.047978046812775905	-7.24082673242358	4.459578448403758e-13	2.824037116635518e-11	ENSG00000053254	FOXN3	protein-coding
804.9458151957548	-0.6735789207860632	0.09318019027868131	-7.228778120881035	4.873589116592439e-13	3.073715435557774e-11	ENSG00000164176	EDIL3	protein-coding
7084.897098012834	-0.388044395386527	0.05368536149045963	-7.228122985732078	4.897151542994126e-13	3.076122045837197e-11	ENSG00000056487	PHF21B	protein-coding
4519.502595468743	-0.3863233369246013	0.05345775408622648	-7.226703469462412	4.948589910069429e-13	3.0959491413277735e-11	ENSG00000127837	AAMP	protein-coding
8301.359950445383	-0.2863829044755132	0.03965738716935927	-7.221426445784178	5.144504585090841e-13	3.205643697061805e-11	ENSG00000138107	ACTR1A	protein-coding
10574.752832468008	0.3882723761370355	0.05387232294586013	7.207269984018254	5.708475210152539e-13	3.542893498954433e-11	ENSG00000134287	ARF3	protein-coding
7932.938663727049	-0.30515956052984633	0.04239242561555959	-7.198445384966164	6.090293075619013e-13	3.764864505237817e-11	ENSG00000095787	WAC	protein-coding
2204.871067043102	-0.4733052141526562	0.06578694545028398	-7.194515734285595	6.268283873046741e-13	3.859578109657001e-11	ENSG00000130558	OLFM1	protein-coding
5771.786178564764	0.30196457181598196	0.042024154294426214	7.185500264928173	6.696154527306468e-13	4.1067990246606364e-11	ENSG00000115216	NRBP1	protein-coding
3988.3384787190917	0.3533138975023659	0.04924036048827789	7.175290635544301	7.215373833950078e-13	4.407886022951934e-11	ENSG00000005108	THSD7A	protein-coding
7533.134988799529	-0.41115112128586856	0.05740213488044945	-7.162645120119081	7.913502223149018e-13	4.802639634880934e-11	ENSG00000155093	PTPRN2	protein-coding
45.4977491821555	9.005661350491524	1.2573389500744327	7.1624770313195185	7.923214701273592e-13	4.802639634880934e-11	ENSG00000282733	NA	NA
4057.942650348843	-0.4441488807404397	0.062051095704577154	-7.157792714169226	8.198639676536326e-13	4.9503259256233675e-11	ENSG00000112242	E2F3	protein-coding
22300.311014549457	-0.3308928093286884	0.04637895283234774	-7.13454679593158	9.7106575022667555e-13	5.840641798081526e-11	ENSG00000007402	CACNA2D2	protein-coding
342.6096248087302	-0.9890721095875707	0.13882206036102046	-7.124747370953804	1.0427176080071217e-12	6.247482652898055e-11	ENSG00000157404	KIT	protein-coding
5073.802697258881	-0.3402291692527254	0.04776677639658378	-7.1227157224923845	1.0582093988037307e-12	6.316009967266098e-11	ENSG00000174738	NR1D2	protein-coding
19722.1687226742	0.23650688030397374	0.03324819094165942	7.1133759042400895	1.1323830491321436e-12	6.732924862358982e-11	ENSG00000148730	EIF4EBP2	protein-coding
6729.526711815823	-0.3168706614779213	0.04466371590660456	-7.09458796801689	1.2973743064576226e-12	7.684599599238344e-11	ENSG00000117016	RIMS3	protein-coding
2187.098347047585	-0.429336408723252	0.06078554251841128	-7.063133615912216	1.6278905031486042e-12	9.605787218957938e-11	ENSG00000188488	SERPINA5	protein-coding
876.069675753555	-0.6066904003390515	0.08593512678194125	-7.0598650756461545	1.6666435155837484e-12	9.797348183307032e-11	ENSG00000107672	NSMCE4A	protein-coding
1127.281846907832	0.594081226879076	0.08423085559226531	7.053011900470698	1.7508587008012308e-12	1.0253713098150968e-10	ENSG00000168765	GSTM4	protein-coding
1534.5156186005024	-0.7136130053234819	0.1012183331368031	-7.050234707570099	1.786162496344163e-12	1.042128815282748e-10	ENSG00000282725	CORO7	protein-coding
2367.4207607865296	-0.5912108005414078	0.08404158651541267	-7.034741073492035	1.9963136758227354e-12	1.1603945687300959e-10	ENSG00000119927	GPAM	protein-coding
943125.089175989	-0.24725872677889585	0.03527517203666798	-7.0094265315524	2.3929690606029363e-12	1.3857870641662657e-10	ENSG00000210082	NA	NA
6040.618856174908	-0.39259189722648863	0.05601449288042766	-7.0087557172844885	2.40446838736456e-12	1.387289205124634e-10	ENSG00000181904	C5orf24	protein-coding
1030.4730379974144	-0.585979352530394	0.08373623691960659	-6.997918393359145	2.597933270723165e-12	1.493380239532305e-10	ENSG00000154447	SH3RF1	protein-coding
3505.3518850056184	-0.3880662924945386	0.05559750061400195	-6.9799233456333845	2.9534116236182317e-12	1.6914796423795887e-10	ENSG00000128872	TMOD2	protein-coding
1044.4976929184365	-0.5963965264109584	0.08548717902577234	-6.976444107848724	3.0274469971624513e-12	1.7275300117874237e-10	ENSG00000214941	ZSWIM7	protein-coding
4356.359000485615	0.4091674034837449	0.058744960291941956	6.965149034918497	3.2805627548459705e-12	1.8651316275543987e-10	ENSG00000083720	OXCT1	protein-coding
654.3789192793188	-0.689889588217409	0.09935203854632474	-6.9438896102341685	3.814486145718805e-12	2.160802370109365e-10	ENSG00000182912	NA	NA
5985.255845708489	-0.3439123464381696	0.049685261690271314	-6.921818155694846	4.458833859527585e-12	2.516656299410171e-10	ENSG00000179387	ELMOD2	protein-coding
4370.123301059072	-0.4060219350660926	0.05885913242313772	-6.898197753701242	5.26664000118877e-12	2.9618670735927316e-10	ENSG00000158089	GALNT14	protein-coding
580.8623612729496	0.7848197025935983	0.11396155274763037	6.8867059431139355	5.709907786088283e-12	3.199602283873499e-10	ENSG00000137070	IL11RA	protein-coding
1232.507516459596	-0.6625167885727294	0.09627209949528932	-6.881711233534976	5.913779982668795e-12	3.3019664720435305e-10	ENSG00000122254	HS3ST2	protein-coding
823.8080724989638	0.7216951779801472	0.10508729671907978	6.867577723589071	6.530117654637896e-12	3.6330776008553266e-10	ENSG00000160193	WDR4	protein-coding
1377.932309885398	-0.6765149168699621	0.09867112545914485	-6.856260265826964	7.0686545597580905e-12	3.918701093662332e-10	ENSG00000276371	SINHCAF	protein-coding
5243.582960024151	-0.3075817715456962	0.04490083150084269	-6.850246671710825	7.372275514635738e-12	4.0725286513118977e-10	ENSG00000018189	RUFY3	protein-coding
1897.375663232231	-0.4520393577177125	0.06611203454900426	-6.837474611111039	8.060136719482479e-12	4.4367777320175994e-10	ENSG00000141699	RETREG3	protein-coding
3546.226803658703	0.37449730877557186	0.054812773194803564	6.832299972209315	8.356388049596048e-12	4.5836553886129306e-10	ENSG00000140632	GLYR1	protein-coding
